aggregation,group,method,budget,n,quality_mean,ttft_ms_mean,ttft_ms_p50,ttft_ms_p95,decode_ms_mean,decode_ms_p50,decode_ms_p95,e2e_ms_mean,e2e_ms_p50,e2e_ms_p95,ssd_read_mb_mean,ssd_read_mb_total,selector_ms_mean,scatter_ms_mean,prefill_ms_mean,selected_kv_ratio_mean,logical_visual_token_ratio_mean,ssd_payload_ratio_vs_full_visual_kv_mean,history_tokens_mean,active_visual_tokens_mean,total_context_tokens_mean,full_visual_kv_gb_mean,selected_visual_kv_gb_mean,gpu_memory_allocated_gb_mean,gpu_peak_memory_allocated_gb_mean,process_rss_gb_mean,dialog_id
dialog,visdial:310424,Static+Diverse 50%,0.5,10,0.3,528.4840899112169,530.0013475352898,552.7083187538665,49.308384489268064,19.646718981675804,179.5941633521577,577.7924744004849,554.0746824990492,708.2560734648721,575.143936,5751.43936,22.12701600510627,86.9873168761842,56.87123829848133,0.5074626865671642,0.5074626865671642,0.5116604477611941,120.4,2144.0,2298.3,1.124073472,0.575143936,5.183344128,6.5270530048,2.0174217216,visdial:310424
dialog,visdial:311202,FullLoad,1.0,10,0.2,625.4080926941242,630.8787000016309,702.7544264827155,104.676983889658,25.00234349281527,244.72349758143534,730.0850765837822,683.9538099884521,932.6653630268992,1124.073472,11240.73472,0.0,,,1.0,1.0,1.0,95.3,2144.0,2274.6,1.124073472,1.124073472,5.183344128,6.5017896448000005,2.0987846655999998,visdial:311202
dialog,visdial:311202,ReComp,,10,0.2,513.9832023938652,513.9915689942427,530.6666575052077,103.22486599907279,19.706183491507545,246.7835103481775,617.208068392938,540.3831404983066,768.8533494627336,0.0,0.0,0.0,0.0,513.9829293941148,,,,95.3,2144.0,2274.6,1.124073472,0.0,5.070674636800001,8.031002368,2.0848648192,visdial:311202
dialog,visdial:311202,SparseVLM 25%,0.25,10,0.2,580.5809367040638,605.1988955005072,631.0591654997552,50.199612288270146,29.752263973932713,151.57112735032547,630.7805489923339,638.0411769787315,775.963788400986,738.6693632,7386.693632,,,,0.2462686567164179,0.2462686567164179,0.6102611940298508,95.3,2144.0,2274.6,1.124073472,0.6859784192,5.183344128,6.5024841216,2.082998272,visdial:311202
dialog,visdial:311202,Static+Diverse 25%,0.25,10,0.2,312.8591998887714,317.1509124804288,340.05580621305853,19.736748602008447,19.72362500964664,20.384575432399288,332.59594849077985,336.37485848157667,359.9066101334756,282.591232,2825.91232,20.07425907650031,48.7362903309986,51.24124678550288,0.2388059701492537,0.2388059701492537,0.2513992537313433,95.3,2144.0,2274.6,1.124073472,0.282591232,5.183344128,6.502248038399999,2.082998272,visdial:311202
dialog,visdial:311202,Static+Diverse 50%,0.5,10,0.2,522.669651999604,527.2433030186221,543.7542833446059,80.15848571085371,19.945755979279056,226.09061298135202,602.8281377104577,556.9701405183878,758.011317634373,579.862528,5798.62528,22.438404633430764,88.35076673422009,56.96756299585104,0.4925373134328358,0.4925373134328358,0.5158582089552237,95.3,2144.0,2274.6,1.124073472,0.579862528,5.183344128,6.5023886848000005,2.088269824,visdial:311202
dialog,visdial:312659,FullLoad,1.0,10,0.4,693.8422123144846,687.8103160124738,755.4503724531969,26.24688078649342,22.2636264807079,43.942038837121785,720.0890931009781,709.5836515072733,775.4143660946283,1226.83392,12268.3392,0.0,,,1.0,1.0,1.0,88.9,2340.0,2462.9,1.22683392,1.22683392,5.28706304,6.7040633856000005,2.1140279295999997,visdial:312659
dialog,visdial:312659,ReComp,,10,0.4,552.1055400138721,556.9697629834991,572.9864839231595,18.8770281849429,18.748785980278626,19.438310465193354,570.982568198815,575.5772229749709,591.9963680004003,0.0,0.0,0.0,0.0,552.1053552045487,,,,88.9,2340.0,2462.9,1.22683392,0.0,5.16315904,8.517085952,2.1140279295999997,visdial:312659
dialog,visdial:312659,SparseVLM 25%,0.25,10,0.4,787.68733710167,796.2905150197912,843.7804720568237,27.61276011588052,23.808394005754963,44.44762031780555,815.3000972175505,822.834297985537,868.3966619428246,943.6725247999999,9436.725248,,,,0.24615384615384617,0.24615384615384617,0.722318376068376,88.9,2340.0,2462.9,1.22683392,0.8861646848,5.286104576,6.7040389631999995,2.119530496,visdial:312659
dialog,visdial:312659,Static+Diverse 25%,0.25,10,0.4,342.3001607938204,348.4846350038424,357.327452042955,19.39385940786451,19.463005504803732,19.848804103094153,361.6940202016849,367.42028951994143,376.8883559096139,317.652992,3176.52992,16.28950338345021,54.43526043090969,56.12077129771933,0.2465811965811966,0.2465811965811966,0.25892094017094014,88.9,2340.0,2462.9,1.22683392,0.317652992,5.28706304,6.704502784,2.1145276416,visdial:312659
dialog,visdial:312659,Static+Diverse 50%,0.5,10,0.4,593.2588636002038,596.8748759769369,609.180637751706,20.404623803915456,19.617076992290094,24.600620404817157,613.6634874041192,615.9834860009141,633.5402431053808,613.220352,6132.20352,23.53444678010419,92.88357183104381,56.451014295453206,0.4807692307692307,0.4807692307692307,0.49983974358974353,88.9,2340.0,2462.9,1.22683392,0.613220352,5.286104576,6.7035012608,2.1145276416,visdial:312659
dialog,visdial:313049,FullLoad,1.0,10,0.5,661.8683597946074,666.0972274839878,699.4959130941425,33.692425896879286,24.955402506748214,63.08659199276005,695.5607856914867,699.9904479889665,732.8697316115722,1124.073472,11240.73472,0.0,,,1.0,1.0,1.0,88.0,2144.0,2266.4,1.124073472,1.124073472,5.183424409600001,6.4927204352,2.1251072,visdial:313049
dialog,visdial:313049,ReComp,,10,0.5,501.8887915008236,503.1648134754505,527.417459647404,26.493841997580603,19.413464004173875,57.14704968850124,528.3826334984042,529.4082804757636,559.7321117733372,0.0,0.0,0.0,0.0,501.8885950965341,,,,88.0,2144.0,2266.4,1.124073472,0.0,5.0709556224,8.0142242816,2.1251072,visdial:313049
dialog,visdial:313049,SparseVLM 25%,0.25,10,0.5,748.0031606857665,764.166167966323,796.0856277291896,39.89571800921112,34.23397202277556,69.90310516557653,787.8988786949776,800.8374490309507,833.812585301348,919.2865792,9192.865792,,,,0.2462686567164179,0.2462686567164179,0.7709421641791045,88.0,2144.0,2266.4,1.124073472,0.8665956352,5.183665254399999,6.4940638208,2.1251072,visdial:313049
dialog,visdial:313049,Static+Diverse 25%,0.25,10,0.5,329.3530023947824,333.0053120153025,352.11684054811485,26.883559208363295,19.40227099112235,59.12799990037452,356.2365616031457,364.9250390008092,371.45146653056145,281.018368,2810.18368,15.320986846927553,50.15367210726254,55.012412095675245,0.2238805970149254,0.2238805970149254,0.25,88.0,2144.0,2266.4,1.124073472,0.281018368,5.183424409600001,6.4930750463999996,2.1251072,visdial:313049
dialog,visdial:313049,Static+Diverse 50%,0.5,10,0.5,554.1868284053635,553.8150610227603,573.6059298797045,27.06723449518904,19.518651999533176,59.64093694637991,581.2540629005525,578.9692540129181,601.5604915010044,577.241088,5772.41088,22.881524229887873,87.2281018004287,54.37539771082811,0.4925373134328358,0.4925373134328358,0.5135261194029851,88.0,2144.0,2266.4,1.124073472,0.577241088,5.183665254399999,6.4931757568,2.1251072,visdial:313049
dialog,visdial:321934,FullLoad,1.0,10,0.0,654.1180556989275,655.8362474897876,718.9581915852614,25.716620805906132,20.061848015757278,44.37816856079735,679.8346765048336,675.6704014842398,745.3503913187888,1226.83392,12268.3392,0.0,,,1.0,1.0,1.0,93.6,2340.0,2466.0,1.22683392,1.22683392,5.28706304,6.7066299904,2.08657408,visdial:321934
dialog,visdial:321934,ReComp,,10,0.0,547.7399301889818,552.807735017268,569.9501720693661,19.291398604400456,19.29509299225174,19.91856531240046,567.0313287933823,571.7658204957843,589.8451727785869,0.0,0.0,0.0,0.0,547.7397093025502,,,,93.6,2340.0,2466.0,1.22683392,0.0,5.16315904,8.5236040704,2.092376064,visdial:321934
dialog,visdial:321934,SparseVLM 25%,0.25,10,0.0,732.0659584831446,743.5742745001335,775.5726950592361,31.298428704030812,27.232022519456223,47.60967677575536,763.3643871871755,777.3582014779095,808.971134875901,907.5949568,9075.949568,,,,0.24615384615384617,0.24615384615384617,0.6929113247863248,93.6,2340.0,2466.0,1.22683392,0.8500871167999999,5.286104576,6.706437017600001,2.125674496,visdial:321934
dialog,visdial:321934,Static+Diverse 25%,0.25,10,0.0,340.9471412829589,342.62346249306574,368.88110282307025,20.423821709118783,19.489739497657865,24.76683851273264,361.3709629920777,362.5477104797028,392.123996745795,315.817984,3158.17984,15.446027205325663,52.669840515591204,52.41276888991706,0.2465811965811966,0.2465811965811966,0.25742521367521365,93.6,2340.0,2466.0,1.22683392,0.315817984,5.28706304,6.7070909952,2.091276288,visdial:321934
dialog,visdial:321934,Static+Diverse 50%,0.5,10,0.0,578.4402530000079,576.1951185122598,604.119129825267,19.86202650004998,19.86746452166699,20.58972830127459,598.3022795000579,596.1252774868626,623.984081094386,615.972864,6159.72864,22.872495639603585,93.36337723652832,55.59092889307067,0.4803418803418803,0.4803418803418803,0.5020833333333333,93.6,2340.0,2466.0,1.22683392,0.615972864,5.286104576,6.706072832,2.0951711744,visdial:321934
dialog,visdial:325335,FullLoad,1.0,10,0.5,556.7992770054843,562.2493390110321,635.9991087869275,53.0881940969266,20.18349801073782,187.49446629954008,609.8874711024109,590.7664555124938,812.7608901617348,1021.313024,10213.13024,0.0,,,1.0,1.0,1.0,81.7,1948.0,2062.5,1.021313024,1.021313024,5.081058816,6.2774002688,2.106912768,visdial:325335
dialog,visdial:325335,ReComp,,10,0.6,441.39962699846365,444.1516895312816,471.7287521751132,44.67784850276075,19.542661495506763,158.13726330816252,486.0774755012244,467.4674895068165,603.6403719888765,0.0,0.0,0.0,0.0,441.3994321890641,,,,81.7,1948.0,2062.5,1.021313024,0.0,4.9781902336,7.5220634111999995,2.106912768,visdial:325335
dialog,visdial:325335,SparseVLM 25%,0.25,10,0.6,593.4997038042638,605.3723455115687,623.5225269017974,59.08791579422541,33.289390470599756,185.039415725623,652.5876195984893,644.1699559800327,730.7481082854791,718.2548992000001,7182.548992,,,,0.24640657084188913,0.24640657084188913,0.6563911704312113,81.7,1948.0,2062.5,1.021313024,0.6703808512,5.08058368,6.2773597184,2.106912768,visdial:325335
dialog,visdial:325335,Static+Diverse 25%,0.25,10,0.6,294.10337660228834,291.6130270168651,322.7163230010774,46.54297909582965,19.493522006087005,168.5673445084828,340.646355698118,318.0021754815243,463.11168860702287,279.576576,2795.76576,13.978245540056378,47.86892133997753,50.83702839910984,0.26283367556468173,0.26283367556468173,0.27374229979466114,81.7,1948.0,2062.5,1.021313024,0.279576576,5.081058816,6.2775313408,2.106912768,visdial:325335
dialog,visdial:325335,Static+Diverse 50%,0.5,10,0.6,485.61111629824154,483.87123399879783,501.82391083508264,48.51238269475289,19.625068991445005,178.86805897287528,534.1234989929944,503.74017050489783,673.8715612038502,539.164672,5391.64672,21.953596849925816,82.26371378987096,54.391153604956344,0.5256673511293635,0.5256673511293635,0.5279132443531828,81.7,1948.0,2062.5,1.021313024,0.539164672,5.08058368,6.27721344,2.106912768,visdial:325335
dialog,visdial:341253,FullLoad,1.0,10,0.4,766.2126308016013,759.6425545052625,835.5597190733532,33.014926296891645,20.095957996090874,84.92049690976268,799.227557098493,789.6369574882556,872.9734392109094,1283.457024,12834.57024,0.0,,,1.0,1.0,1.0,87.6,2448.0,2568.6,1.283457024,1.283457024,5.34272768,6.8139179008,2.1857890304,visdial:341253
dialog,visdial:341253,ReComp,,10,0.4,587.1970596082974,587.0166745153256,614.7672481863992,28.576875501312315,19.63500599958934,69.64452225365667,615.7739351096097,619.0207735053264,648.5203332355013,0.0,0.0,0.0,0.0,587.1967984130606,,,,87.6,2448.0,2568.6,1.283457024,0.0,5.214119833600001,8.798366361600001,2.158532608,visdial:341253
dialog,visdial:341253,SparseVLM 25%,0.25,10,0.4,772.9075670882594,749.5641789864749,888.1294457969489,37.31328670401126,21.18421351769939,94.75353926536621,810.2208537922706,803.973424481228,915.5684806639329,1052.246016,10522.46016,,,,0.24509803921568624,0.24509803921568624,0.7729779411764706,87.6,2448.0,2568.6,1.283457024,0.992083968,5.34272768,6.8150955008,2.1899833344,visdial:341253
dialog,visdial:341253,Static+Diverse 25%,0.25,10,0.4,402.20011570490897,407.57497149752453,421.9452856021235,35.99309140117839,19.7459454939235,101.91365148057227,438.19320710608736,427.5411785056349,520.1510444399901,353.632256,3536.32256,17.000928591005504,59.3687258195132,56.94632350932807,0.24305555555555552,0.24305555555555552,0.275531045751634,87.6,2448.0,2568.6,1.283457024,0.353632256,5.34272768,6.814281728,2.1547298816,visdial:341253
dialog,visdial:341253,Static+Diverse 50%,0.5,10,0.4,644.4260078074876,656.2149185047019,663.8241942622699,29.211316193686798,19.46202351246029,72.6170785696012,673.6373240011744,677.127183007542,713.2335586240515,674.234368,6742.34368,25.874342309543863,102.17563911573961,57.984366605523974,0.5032679738562091,0.5032679738562091,0.525326797385621,87.6,2448.0,2568.6,1.283457024,0.674234368,5.34272768,6.8143497216,2.1774364671999997,visdial:341253
dialog,visdial:348840,FullLoad,1.0,10,0.1,677.8372684901115,677.5763129990082,738.2563049905002,29.239248199155554,20.386706513818353,53.91869765298906,707.076516689267,700.0778990040999,774.9062294984469,1124.073472,11240.73472,0.0,,,1.0,1.0,1.0,108.0,2144.0,2287.6,1.124073472,1.124073472,5.183344128,6.515452569600001,2.1102272512,visdial:348840
dialog,visdial:348840,ReComp,,10,0.1,512.161103694234,508.6563994991593,542.4230768781854,24.849441199330613,19.561949011404067,47.53097099892327,537.0105448935647,539.3769439833704,565.2446163498098,0.0,0.0,0.0,0.0,512.1608833083883,,,,108.0,2144.0,2287.6,1.124073472,0.0,5.070674636800001,8.05724928,2.1102272512,visdial:348840
dialog,visdial:348840,SparseVLM 25%,0.25,10,0.1,665.0213208980858,666.9389024900738,710.3766165004345,43.80273270653561,42.68419000436552,64.92576169548556,708.8240536046214,705.8984184986912,745.849987809197,774.111232,7741.11232,,,,0.2462686567164179,0.2462686567164179,0.6417910447761195,108.0,2144.0,2287.6,1.124073472,0.721420288,5.183344128,6.5163110911999995,2.1120753664,visdial:348840
dialog,visdial:348840,Static+Diverse 25%,0.25,10,0.1,332.58828729740344,332.5241425191052,355.0538760260679,24.94974508881569,19.48130299570039,48.626393228187204,357.53803238621913,362.8196280042175,374.53804691904224,280.49408,2804.9408,15.025182021781802,49.46321433526464,54.83285689842887,0.2388059701492537,0.2388059701492537,0.2495335820895522,108.0,2144.0,2287.6,1.124073472,0.28049408,5.183344128,6.515991552,2.1120753664,visdial:348840
dialog,visdial:348840,Static+Diverse 50%,0.5,10,0.1,580.3536778956186,578.9693124825135,604.1940563620301,25.10538589558564,19.379413017304614,49.33150160068178,605.4590637912042,607.4891035095789,628.1800000870135,576.192512,5761.92512,23.406873253406957,88.48793935030699,55.69982329616323,0.4925373134328358,0.4925373134328358,0.5125932835820894,108.0,2144.0,2287.6,1.124073472,0.576192512,5.183344128,6.5160828416,2.1120753664,visdial:348840
dialog,visdial:351635,FullLoad,1.0,10,0.4,698.8933808985166,690.9408510255162,763.7165430933236,25.302657700376585,20.549154985928908,41.88255789922549,724.1960385988932,715.8374340215232,799.6165683405706,1132.46208,11324.6208,0.0,,,1.0,1.0,1.0,95.6,2160.0,2289.9,1.13246208,1.13246208,5.191732736,6.5168529408,2.1198004224,visdial:351635
dialog,visdial:351635,ReComp,,10,0.4,513.4830035094637,511.69841902446933,536.8411082657985,19.210231601027772,19.106466992525384,20.178967490210198,532.6932351104915,531.2847345194314,556.6692562017124,0.0,0.0,0.0,0.0,513.4827828092966,,,,95.6,2160.0,2289.9,1.13246208,0.0,5.078224384,8.069329664,2.1225832448,visdial:351635
dialog,visdial:351635,SparseVLM 25%,0.25,10,0.4,724.2843356041703,731.0276225034613,748.4754236938898,36.19285980821587,34.82335002627224,53.571491860202514,760.4771954123862,764.8013700090814,796.051124841324,850.2378496,8502.378496,,,,0.2444444444444444,0.2444444444444444,0.7039120370370371,95.6,2160.0,2289.9,1.13246208,0.7971536896,5.191732736,6.5176979968,2.1224153088,visdial:351635
dialog,visdial:351635,Static+Diverse 25%,0.25,10,0.4,324.31653569219634,320.9437629848253,346.4205078635132,20.793347101425752,19.73651599837467,26.365937903756265,345.1098827936221,340.9649949753657,372.55184682726394,292.028416,2920.28416,14.967037283349782,50.63994004158303,57.1382095979061,0.23842592592592596,0.23842592592592596,0.25787037037037036,95.6,2160.0,2289.9,1.13246208,0.292028416,5.191732736,6.5172630016,2.1224153088,visdial:351635
dialog,visdial:351635,Static+Diverse 50%,0.5,10,0.4,567.658341495553,567.370889504673,590.4270443978021,19.463334808824584,19.37343951431103,20.11585841246415,587.1216763043776,587.0664870017208,609.754651444382,591.13472,5911.3472,22.95456391875632,89.2485934717115,57.54995020106435,0.4962962962962963,0.4962962962962963,0.5219907407407407,95.6,2160.0,2289.9,1.13246208,0.59113472,5.191732736,6.5171741696000005,2.1224153088,visdial:351635
dialog,visdial:35806,FullLoad,1.0,10,0.4,722.2281672758982,717.0496609760448,788.5601050162221,31.51449040742591,20.43616899754852,61.19957699556835,753.7426576833241,744.9988979788031,849.7596820117905,1226.83392,12268.3392,0.0,,,1.0,1.0,1.0,100.3,2340.0,2474.2,1.22683392,1.22683392,5.28706304,6.713620275199999,2.1085011968,visdial:35806
dialog,visdial:35806,ReComp,,10,0.4,559.5544899057131,558.9904370135628,572.5308103224961,26.511137298075482,19.36521803145297,47.43175129115114,586.0656272037886,583.7371264933608,607.2460188675905,0.0,0.0,0.0,0.0,559.5542553113773,,,,100.3,2340.0,2474.2,1.22683392,0.0,5.16315904,8.540857190399999,2.1036580864000003,visdial:35806
dialog,visdial:35806,SparseVLM 25%,0.25,10,0.4,750.9553084033541,772.2614510275889,827.688131708419,30.89881519554183,25.31214599730447,51.9051151582971,781.854123598896,795.0631910061929,857.3108173470246,930.4997887999999,9304.997888,,,,0.24615384615384617,0.24615384615384617,0.7115811965811967,100.3,2340.0,2474.2,1.22683392,0.8729919488,5.286104576,6.713608038399999,2.1352415232,visdial:35806
dialog,visdial:35806,Static+Diverse 25%,0.25,10,0.4,354.4085548899602,358.78776700701565,375.64685943652876,27.024128718767315,19.621613522758707,48.97256740077862,381.43268360872753,384.1963540180586,415.16630319529213,313.065472,3130.65472,16.386634402442724,54.27138623781502,59.49920268612914,0.23461538461538461,0.23461538461538461,0.2551816239316239,100.3,2340.0,2474.2,1.22683392,0.313065472,5.28706304,6.7141421568,2.1141364736,visdial:35806
dialog,visdial:35806,Static+Diverse 50%,0.5,10,0.4,597.948563907994,603.4789400291629,620.2875632123323,27.136281598359346,19.78444796986878,49.012920475797706,625.0848455063533,623.0326135118958,645.4491134587443,613.679104,6136.79104,23.527016275329515,92.74078186135739,57.800815609516576,0.4803418803418803,0.4803418803418803,0.5002136752136753,100.3,2340.0,2474.2,1.22683392,0.613679104,5.286104576,6.7132583424,2.1082087424,visdial:35806
